ndx:	HR:MN:SC:1/128s:	x:	y:	z:
283,	00:00:11:092,	57,	-59,	-254
284,	00:00:11:092,	54,	-53,	-270
285,	00:00:11:092,	50,	-57,	-272
286,	00:00:11:092,	37,	-50,	-258
287,	00:00:11:092,	17,	-50,	-261
288,	00:00:11:092,	-1,	-62,	-247
289,	00:00:11:093,	12,	-42,	-247
290,	00:00:11:093,	7,	-47,	-240
291,	00:00:11:093,	2,	-45,	-229
292,	00:00:11:093,	-6,	-39,	-225
293,	00:00:11:093,	-11,	-33,	-212
294,	00:00:11:093,	-9,	-28,	-214
295,	00:00:11:094,	-15,	-39,	-201
296,	00:00:11:094,	1,	-32,	-201
297,	00:00:11:094,	-10,	-40,	-207
298,	00:00:11:094,	1,	-39,	-209
299,	00:00:11:094,	5,	-42,	-203
300,	00:00:12:056,	1,	-47,	-202
301,	00:00:12:057,	-10,	-56,	-220
302,	00:00:12:057,	-24,	-52,	-216
303,	00:00:12:057,	-20,	-67,	-226
304,	00:00:12:057,	-24,	-61,	-233
305,	00:00:12:057,	-37,	-69,	-239
306,	00:00:12:057,	-54,	-60,	-227
307,	00:00:12:057,	-32,	-48,	-236
308,	00:00:12:057,	-38,	-60,	-230
309,	00:00:12:057,	-34,	-62,	-206
310,	00:00:12:058,	-37,	-58,	-192
311,	00:00:12:059,	-41,	-53,	-177
312,	00:00:12:059,	-51,	-58,	-170
313,	00:00:12:059,	-50,	-71,	-173
314,	00:00:12:059,	-45,	-80,	-198
315,	00:00:12:059,	-49,	-82,	-192
316,	00:00:12:059,	-52,	-91,	-202
317,	00:00:12:059,	-60,	-85,	-193
318,	00:00:12:059,	-58,	-103,	-200
319,	00:00:12:059,	-65,	-100,	-199
320,	00:00:12:059,	-61,	-100,	-202
321,	00:00:12:059,	-57,	-109,	-189
322,	00:00:12:059,	-59,	-114,	-192
323,	00:00:12:059,	-49,	-105,	-207
324,	00:00:12:059,	-48,	-112,	-199
325,	00:00:12:060,	-46,	-104,	-199
326,	00:00:12:060,	-32,	-103,	-192
327,	00:00:12:060,	-18,	-91,	-205
328,	00:00:12:060,	-37,	-91,	-220
329,	00:00:12:060,	-31,	-83,	-219
330,	00:00:12:060,	-24,	-91,	-209
331,	00:00:12:060,	-20,	-97,	-208
332,	00:00:12:060,	-25,	-94,	-212
333,	00:00:12:060,	-23,	-98,	-206
334,	00:00:12:060,	-33,	-100,	-214
335,	00:00:12:060,	-35,	-97,	-217
336,	00:00:12:060,	-38,	-100,	-209
337,	00:00:12:060,	-37,	-102,	-203
338,	00:00:12:061,	-39,	-106,	-205
339,	00:00:12:061,	-44,	-109,	-198
340,	00:00:12:062,	-45,	-105,	-200
341,	00:00:12:062,	-39,	-109,	-202
342,	00:00:12:062,	-38,	-109,	-203
343,	00:00:12:062,	-37,	-109,	-211
344,	00:00:12:062,	-39,	-116,	-206
345,	00:00:12:062,	-41,	-113,	-217
346,	00:00:12:062,	-41,	-111,	-219
347,	00:00:12:062,	-37,	-111,	-214
348,	00:00:12:062,	-45,	-106,	-216
349,	00:00:12:062,	-53,	-124,	-208
350,	00:00:12:062,	-54,	-116,	-212
351,	00:00:12:062,	-60,	-112,	-219
352,	00:00:12:062,	-63,	-121,	-217
353,	00:00:12:062,	-61,	-112,	-218
354,	00:00:12:076,	-61,	-108,	-223
355,	00:00:12:076,	-59,	-117,	-221
356,	00:00:12:076,	-66,	-108,	-222
357,	00:00:12:076,	-68,	-110,	-221
358,	00:00:12:076,	-60,	-111,	-215
359,	00:00:12:076,	-62,	-113,	-217
360,	00:00:12:076,	-58,	-112,	-222
361,	00:00:12:076,	-61,	-109,	-225
362,	00:00:12:076,	-66,	-110,	-226
363,	00:00:12:076,	-68,	-112,	-227
364,	00:00:12:076,	-65,	-113,	-224
365,	00:00:12:076,	-60,	-114,	-223
366,	00:00:12:076,	-57,	-112,	-216
367,	00:00:12:076,	-55,	-109,	-215
368,	00:00:12:076,	-57,	-107,	-216
369,	00:00:12:089,	-59,	-104,	-217
370,	00:00:12:090,	-48,	-102,	-211
371,	00:00:12:090,	-45,	-106,	-213
372,	00:00:12:090,	-47,	-103,	-214
373,	00:00:12:090,	-49,	-109,	-212
374,	00:00:12:090,	-42,	-106,	-214
375,	00:00:12:090,	-48,	-107,	-210
376,	00:00:12:090,	-54,	-113,	-208
377,	00:00:12:090,	-68,	-119,	-203
378,	00:00:12:090,	-76,	-123,	-200
379,	00:00:12:090,	-86,	-131,	-197
380,	00:00:12:090,	-91,	-148,	-200
381,	00:00:12:090,	-91,	-150,	-198
382,	00:00:12:090,	-80,	-152,	-193
383,	00:00:12:090,	-78,	-155,	-192
384,	00:00:12:104,	-78,	-158,	-186
385,	00:00:12:104,	-71,	-160,	-180
386,	00:00:12:104,	-63,	-160,	-170
387,	00:00:12:104,	-61,	-157,	-157
388,	00:00:12:104,	-59,	-154,	-152
389,	00:00:12:104,	-43,	-144,	-139
390,	00:00:12:104,	-51,	-148,	-139
391,	00:00:12:104,	-43,	-149,	-140
392,	00:00:12:104,	-33,	-149,	-138
393,	00:00:12:104,	-33,	-155,	-139
394,	00:00:12:105,	-32,	-162,	-144
395,	00:00:12:105,	-38,	-173,	-148
396,	00:00:12:105,	-46,	-178,	-153
397,	00:00:12:105,	-42,	-183,	-154
398,	00:00:12:106,	-41,	-186,	-154
399,	00:00:12:106,	-37,	-188,	-159
400,	00:00:12:106,	-42,	-199,	-161
401,	00:00:12:106,	-32,	-205,	-158
402,	00:00:12:106,	-31,	-207,	-155
403,	00:00:12:106,	-44,	-209,	-154
404,	00:00:12:106,	-39,	-211,	-145
405,	00:00:12:106,	-48,	-215,	-151
406,	00:00:12:106,	-62,	-222,	-148
407,	00:00:12:107,	-57,	-228,	-138
408,	00:00:12:107,	-61,	-227,	-138
409,	00:00:12:107,	-58,	-230,	-135
410,	00:00:12:107,	-64,	-232,	-140
411,	00:00:12:107,	-62,	-232,	-140
412,	00:00:12:107,	-67,	-228,	-140
413,	00:00:12:108,	-61,	-223,	-130
414,	00:00:12:108,	-45,	-206,	-122
415,	00:00:12:108,	-29,	-187,	-120
416,	00:00:12:108,	-13,	-174,	-114
417,	00:00:12:108,	-2,	-158,	-108
418,	00:00:12:108,	0,	-155,	-109
419,	00:00:12:108,	7,	-156,	-107
420,	00:00:12:108,	23,	-157,	-103
421,	00:00:12:108,	14,	-167,	-119
422,	00:00:12:108,	9,	-177,	-123
423,	00:00:12:108,	5,	-193,	-130
424,	00:00:12:108,	-3,	-203,	-133
425,	00:00:12:108,	-9,	-220,	-134
426,	00:00:12:108,	-16,	-226,	-139
427,	00:00:12:108,	-17,	-234,	-139
428,	00:00:12:110,	-16,	-210,	-136
429,	00:00:12:110,	-10,	-177,	-139
430,	00:00:12:110,	2,	-150,	-142
431,	00:00:12:110,	1,	-150,	-138
432,	00:00:12:110,	-6,	-148,	-141
433,	00:00:12:110,	-13,	-122,	-137
434,	00:00:12:110,	-16,	-118,	-136
435,	00:00:12:110,	-19,	-142,	-143
436,	00:00:12:110,	-22,	-145,	-136
437,	00:00:12:110,	-26,	-138,	-139
438,	00:00:12:110,	-9,	-117,	-136
439,	00:00:12:110,	-4,	-110,	-140
440,	00:00:12:110,	-20,	-115,	-137
441,	00:00:12:110,	-9,	-99,	-135
442,	00:00:12:110,	-4,	-96,	-133
443,	00:00:12:111,	-10,	-106,	-132
444,	00:00:12:111,	-27,	-171,	-133
445,	00:00:12:111,	-47,	-265,	-130
446,	00:00:12:111,	-40,	-296,	-130
447,	00:00:12:111,	21,	-173,	-107
448,	00:00:12:111,	42,	-86,	-75
449,	00:00:12:111,	20,	-63,	-64
450,	00:00:12:112,	2,	-68,	-52
451,	00:00:12:112,	-2,	-66,	-41
452,	00:00:12:112,	-29,	-38,	-54
453,	00:00:12:112,	-29,	-28,	-43
454,	00:00:12:112,	-26,	-35,	-34
455,	00:00:12:112,	-3,	-44,	-29
456,	00:00:12:112,	21,	-65,	-19
457,	00:00:12:112,	48,	-68,	7
458,	00:00:12:126,	89,	-73,	21
459,	00:00:12:126,	100,	-94,	17
460,	00:00:12:126,	109,	-96,	23
461,	00:00:12:126,	93,	-86,	12
462,	00:00:12:126,	98,	-78,	19
463,	00:00:12:126,	85,	-90,	1
464,	00:00:12:126,	72,	-100,	-5
465,	00:00:12:126,	76,	-80,	15
466,	00:00:12:126,	70,	-106,	15
467,	00:00:12:126,	60,	-103,	4
468,	00:00:12:126,	46,	-122,	-9
469,	00:00:12:126,	28,	-77,	-10
470,	00:00:12:126,	26,	-68,	-8
471,	00:00:12:126,	53,	-173,	-18
472,	00:00:12:126,	53,	-98,	-12
473,	00:00:12:126,	40,	-60,	1
474,	00:00:12:126,	54,	-79,	11
475,	00:00:13:012,	43,	-64,	-16
476,	00:00:13:012,	26,	-52,	-19
477,	00:00:13:012,	45,	-78,	-23
478,	00:00:13:012,	55,	-78,	-10
479,	00:00:13:012,	48,	-81,	-6
480,	00:00:13:012,	53,	-81,	-7
481,	00:00:13:012,	64,	-95,	-13
482,	00:00:13:012,	48,	-71,	-24
483,	00:00:13:012,	50,	-81,	-25
484,	00:00:13:012,	68,	-94,	-52
485,	00:00:13:012,	35,	-170,	-91
486,	00:00:13:012,	26,	-301,	-75
487,	00:00:13:012,	34,	-523,	-150
488,	00:00:13:012,	-13,	-597,	-224
489,	00:00:13:012,	-46,	-508,	-157
490,	00:00:13:026,	-78,	-596,	-185
491,	00:00:13:026,	-80,	-702,	-250
492,	00:00:13:027,	-79,	-717,	-251
493,	00:00:13:027,	-100,	-684,	-238
494,	00:00:13:027,	-98,	-533,	-214
495,	00:00:13:027,	-65,	-418,	-159
496,	00:00:13:027,	-45,	-271,	-119
497,	00:00:13:027,	-12,	-203,	-94
498,	00:00:13:027,	-6,	-187,	-80
499,	00:00:13:027,	28,	-210,	-62
500,	00:00:13:027,	26,	-63,	-80
501,	00:00:13:027,	53,	-171,	9
502,	00:00:13:027,	77,	-395,	52
503,	00:00:13:027,	105,	-169,	45
504,	00:00:13:027,	47,	-132,	66
505,	00:00:13:027,	83,	-254,	-2
506,	00:00:13:028,	123,	-552,	-133
507,	00:00:13:028,	121,	-845,	-238
508,	00:00:13:028,	41,	-999,	-325
509,	00:00:13:028,	-53,	-877,	-299
510,	00:00:13:028,	-66,	-621,	-217
511,	00:00:13:028,	-44,	-426,	-155
512,	00:00:13:028,	-36,	-324,	-123
513,	00:00:13:028,	-17,	-279,	-111
514,	00:00:13:028,	18,	-304,	-111
515,	00:00:13:028,	61,	-346,	-104
516,	00:00:13:028,	101,	-382,	-98
517,	00:00:13:028,	105,	-386,	-91
518,	00:00:13:029,	79,	-363,	-85
519,	00:00:13:029,	29,	-324,	-67
520,	00:00:13:029,	2,	-290,	-52
521,	00:00:13:030,	-8,	-260,	-35
522,	00:00:13:030,	-26,	-230,	-27
523,	00:00:13:030,	-36,	-207,	-13
524,	00:00:13:030,	-45,	-189,	3
525,	00:00:13:030,	-50,	-167,	12
526,	00:00:13:030,	-26,	-151,	-2
527,	00:00:13:030,	-23,	-129,	-5
528,	00:00:13:030,	-60,	-100,	8
529,	00:00:13:030,	-84,	-91,	21
530,	00:00:13:030,	-88,	-94,	22
531,	00:00:13:030,	-86,	-97,	22
532,	00:00:13:030,	-77,	-80,	15
533,	00:00:13:031,	-76,	-78,	8
534,	00:00:13:031,	-71,	-85,	17
535,	00:00:13:031,	-127,	-76,	-7
536,	00:00:13:032,	-125,	-78,	-10
537,	00:00:13:032,	-136,	-86,	-19
538,	00:00:13:032,	-114,	-103,	-10
539,	00:00:13:032,	-91,	-115,	-21
540,	00:00:13:032,	-88,	-110,	-16
541,	00:00:13:032,	-70,	-111,	-16
542,	00:00:13:032,	-81,	-106,	-4
543,	00:00:13:032,	-80,	-111,	-4
544,	00:00:13:032,	-64,	-109,	-13
545,	00:00:13:032,	-56,	-126,	-25
546,	00:00:13:032,	-58,	-126,	-33
547,	00:00:13:032,	-60,	-121,	-24
548,	00:00:13:032,	-58,	-128,	-29
549,	00:00:13:032,	-51,	-144,	-20
550,	00:00:13:032,	-19,	-148,	13
551,	00:00:13:033,	33,	-159,	50
552,	00:00:13:033,	86,	-158,	76
553,	00:00:13:033,	107,	-137,	105
554,	00:00:13:033,	82,	-113,	86
555,	00:00:13:034,	28,	-99,	35
556,	00:00:13:034,	-71,	-105,	-3
557,	00:00:13:034,	-253,	-153,	-42
558,	00:00:13:034,	-334,	-169,	-65
559,	00:00:13:034,	-312,	-144,	-67
560,	00:00:13:034,	-248,	-101,	-59
561,	00:00:13:034,	-192,	-64,	-43
562,	00:00:13:034,	-196,	-29,	-31
563,	00:00:13:034,	-470,	4,	-11
564,	00:00:13:034,	-804,	75,	-33
565,	00:00:13:034,	-1614,	321,	-26
566,	00:00:13:034,	-1694,	610,	108
567,	00:00:13:048,	-1165,	909,	590
568,	00:00:13:048,	-736,	1029,	775
569,	00:00:13:048,	-377,	966,	708
570,	00:00:13:048,	-45,	800,	594
571,	00:00:13:048,	137,	595,	492
572,	00:00:13:048,	119,	355,	389
573,	00:00:13:048,	13,	138,	306
574,	00:00:13:048,	-92,	-44,	230
575,	00:00:13:048,	-149,	-174,	157
576,	00:00:13:048,	-166,	-266,	96
577,	00:00:13:048,	-165,	-284,	62
578,	00:00:13:048,	-149,	-261,	51
579,	00:00:13:048,	-117,	-206,	56
580,	00:00:13:048,	-89,	-135,	66
581,	00:00:13:048,	-69,	-62,	76
582,	00:00:13:061,	-72,	-3,	90
583,	00:00:13:061,	-96,	42,	104
584,	00:00:13:061,	-131,	71,	116
585,	00:00:13:061,	-162,	89,	125
586,	00:00:13:061,	-193,	104,	127
587,	00:00:13:061,	-209,	107,	124
588,	00:00:13:062,	-222,	99,	117
589,	00:00:13:062,	-222,	71,	111
590,	00:00:13:062,	-226,	32,	98
591,	00:00:13:062,	-226,	-8,	80
592,	00:00:13:062,	-217,	-39,	65
593,	00:00:13:062,	-206,	-70,	47
594,	00:00:13:062,	-190,	-74,	38
595,	00:00:13:062,	-182,	-66,	55
596,	00:00:13:062,	-187,	-53,	90
597,	00:00:13:062,	-181,	-39,	130
598,	00:00:13:076,	-200,	-15,	157
599,	00:00:13:076,	-207,	1,	172
